,ID_Marque,Marque,Modele_com,Designation_com
3228,3228,SUZUKI,SWIFT,Nouvelle SWIFT 3P 1.2 BVA4
3229,3229,SUZUKI,SWIFT,Nouvelle SWIFT 3P 1.3
3230,3230,SUZUKI,SWIFT,Nouvelle SWIFT 5P 1.2
3231,3231,SUZUKI,SWIFT,Nouvelle SWIFT 5P 1.2 4WD
3232,3232,SUZUKI,SWIFT,Nouvelle SWIFT 5P 1.2 BVA4
3233,3233,SUZUKI,SWIFT,Nouvelle SWIFT 5P 1.3
3234,3234,SUZUKI,SWIFT SPORT,Nouvelle SWIFT Sport 3P
3235,3235,SUZUKI,SWIFT SPORT,Nouvelle SWIFT Sport 5P
3236,3236,SUZUKI,SX4,SX4 2.0 DDIS 2WD
3237,3237,SUZUKI,SX4,SX4 2.0 DDIS 4WD
3238,3238,SUZUKI,SX4,SX4 SCROSS 1.6 Ddis
3239,3239,SUZUKI,SX4,SX4 SCROSS 1.6 Ddis Allgrip
3240,3240,SUZUKI,SX4,SX4 SCROSS 1.6 VVT
3241,3241,SUZUKI,SX4,SX4 SCROSS 1.6 VVT Allgrip
3242,3242,SUZUKI,SX4,SX4 SCROSS 1.6 VVT CVT
3243,3243,SUZUKI,SX4,SX4 SCROSS 1.6 VVT CVT AllGrip
3244,3244,TESLA,ROADSTER,ROADSTER
3245,3245,TOYOTA,86,GT86 Coupé Bo¯te automatique 6 rapports
3246,3246,TOYOTA,86,GT86 Coupé Bo¯te mécanique 6 rapports
3247,3247,TOYOTA,AURIS,NOUVELLE AURIS (100ch) VVT-i (Active)
3248,3248,TOYOTA,AURIS,NOUVELLE AURIS (100ch) VVT-i (Dynamic)
3249,3249,TOYOTA,AURIS,NOUVELLE AURIS (124ch) D-4D (Dynamic)
3250,3250,TOYOTA,AURIS,NOUVELLE AURIS (124ch) D-4D (Style)
3251,3251,TOYOTA,AURIS,NOUVELLE AURIS (132ch) VVT-i (Dynamic)
3252,3252,TOYOTA,AURIS,NOUVELLE AURIS (132ch) VVT-i (Style)
3253,3253,TOYOTA,AURIS,NOUVELLE AURIS (90ch) D-4D (Active)
3254,3254,TOYOTA,AURIS,NOUVELLE AURIS (90ch) D-4D (Dynamic)
3255,3255,TOYOTA,AURIS,NOUVELLE AURIS (90ch) D-4D (Style)
3256,3256,TOYOTA,AURIS,NOUVELLE AURIS (90ch) D-4D Eco (Active)
3257,3257,TOYOTA,AURIS,NOUVELLE AURIS (90ch) D-4D Eco (Dynamic)
3258,3258,TOYOTA,AURIS,NOUVELLE AURIS Hybride 136h (Dynamic)
3259,3259,TOYOTA,AURIS,NOUVELLE AURIS Hybride 136h (Dynamic) 15''
3260,3260,TOYOTA,AURIS,NOUVELLE AURIS Hybride 136h (Style)
3261,3261,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (100ch) VVT-i (Active)
3262,3262,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (100ch) VVT-i (Dynamic)
3263,3263,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (124ch) D-4D (Dynamic)
3264,3264,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (124ch) D-4D (Style)
3265,3265,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (132ch) VVT-i (Dynamic)
3266,3266,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (132ch) VVT-i (Style)
3267,3267,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (90ch) D-4D (Active)
3268,3268,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (90ch) D-4D (Dynamic)
3269,3269,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports (90ch) D-4D (Style)
3270,3270,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports Hybride 136h (Dynamic)
3271,3271,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports Hybride 136h (Dynamic) 15''
3272,3272,TOYOTA,AURIS,NOUVELLE AURIS Touring Sports Hybride 136h (Style)
3273,3273,TOYOTA,AVENSIS,AVENSIS MC BERLINE (124ch) D-4D FAP BVM6 (Business Limited Edition)
3274,3274,TOYOTA,AVENSIS,AVENSIS MC BERLINE (124ch) D-4D FAP BVM6 (Dynamic - Limited Edition)
3275,3275,TOYOTA,AVENSIS,AVENSIS MC BERLINE (147ch) VVT-i BVM6 (Dynamic - Limited Edition)
3276,3276,TOYOTA,AVENSIS,AVENSIS MC BERLINE (150ch) D-4D FAP BVM6 (Dynamic)
3277,3277,TOYOTA,AVENSIS,AVENSIS MC BERLINE (150ch) D-4D FAP BVM6 (Lounge)
3278,3278,TOYOTA,AVENSIS,AVENSIS MC BERLINE (150ch) D-CAT FAP BVA6 (Lounge)
3279,3279,TOYOTA,AVENSIS,AVENSIS MC BREAK (124ch) D-4D FAP BVM6 (Business SkyView Limited Edition)
3280,3280,TOYOTA,AVENSIS,AVENSIS MC BREAK (124ch) D-4D FAP BVM6 (SkyView - SkyView Limited Edition)
3281,3281,TOYOTA,AVENSIS,AVENSIS MC BREAK (147ch) VVT-i BVM6 (SkyView - SkyView Limited Edition)
3282,3282,TOYOTA,AVENSIS,AVENSIS MC BREAK (150ch) D-4D FAP BVM6 (Lounge)
3283,3283,TOYOTA,AVENSIS,AVENSIS MC BREAK (150ch) D-4D FAP BVM6 (SkyView)
3284,3284,TOYOTA,AVENSIS,AVENSIS MC BREAK (150ch) D-CAT FAP BVA6 (Lounge)
3285,3285,TOYOTA,AYGO,AYGO 3P MC2 1.0 VVT-i Active 14
3286,3286,TOYOTA,AYGO,AYGO 3P MC2 1.0 VVT-i Dynamic 14
3287,3287,TOYOTA,AYGO,AYGO 3P MC2 1.0 VVT-i MMT Dynamic 14
3288,3288,TOYOTA,AYGO,AYGO 5P MC2 1.0 VVT-i Active 14
3289,3289,TOYOTA,AYGO,AYGO 5P MC2 1.0 VVT-i Dynamic 14
3290,3290,TOYOTA,AYGO,AYGO 5P MC2 1.0 VVT-i MMT Dynamic 14
3291,3291,TOYOTA,IQ,iQ (100ch) VVT-i MultiDrive RC2
3292,3292,TOYOTA,IQ,iQ (68ch) VVT-i MultiDrive RC2
3293,3293,TOYOTA,IQ,iQ (68ch) VVT-i RC2
3294,3294,TOYOTA,LAND CRUISER,LAND CRUISER STATION WAGON V8 5PL (Lounge)
3295,3295,TOYOTA,LAND CRUISER,LAND CRUISER STATION WAGON V8 5PL (Légende)
3296,3296,TOYOTA,LAND CRUISER,LAND CRUISER STATION WAGON V8 7PL (Lounge)
3297,3297,TOYOTA,LAND CRUISER,LAND CRUISER STATION WAGON V8 7PL (Légende)
3298,3298,TOYOTA,LAND CRUISER 150,LAND CRUISER 3P (190ch) D-4D BVA5 (LeCap)
3299,3299,TOYOTA,LAND CRUISER 150,LAND CRUISER 3P (190ch) D-4D BVA5 (Life)
3300,3300,TOYOTA,LAND CRUISER 150,LAND CRUISER 3P (190ch) D-4D BVA5 (Légende/Lounge)
3301,3301,TOYOTA,LAND CRUISER 150,LAND CRUISER 3P (190ch) D-4D BVM6 (LeCap)
3302,3302,TOYOTA,LAND CRUISER 150,LAND CRUISER 3P (190ch) D-4D BVM6 (Life)
3303,3303,TOYOTA,LAND CRUISER 150,LAND CRUISER 3P (190ch) D-4D BVM6 (Légende / Lounge)
3304,3304,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVA5 5PL (LeCap)
3305,3305,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVA5 5PL (Life)
3306,3306,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVA5 5PL (Légende/Lounge/Lounge Pack Techno)
3307,3307,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVA5 7PL (Life)
3308,3308,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVA5 7PL (Légende/Lounge/Lounge Pack Techno)
3309,3309,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVM6 5PL (LeCap)
3310,3310,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVM6 5PL (Life)
3311,3311,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVM6 5PL (Légende/Lounge/Lounge Pack Techno)
3312,3312,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVM6 7PL (Life)
3313,3313,TOYOTA,LAND CRUISER 150,LAND CRUISER 5P (190ch) D-4D BVM6 7PL (Légende/Lounge/Lounge Pack Techno)
3314,3314,TOYOTA,PRIUS,  PRIUS (136ch) 15    
3315,3315,TOYOTA,PRIUS,  PRIUS (136ch) 17    
3316,3316,TOYOTA,PRIUS,  PRIUS RECHARGEABLE (136ch) 15    
3317,3317,TOYOTA,PRIUS PLUS,  PRIUS+ 16    
3318,3318,TOYOTA,PRIUS PLUS,  PRIUS+ 17    
3319,3319,TOYOTA,RAV4,  RAV4 Life (124ch) D-4D 2WD BVM6 17    
3320,3320,TOYOTA,RAV4,  RAV4 Life (124ch) D-4D AWD BVM6 17    
3321,3321,TOYOTA,RAV4,  RAV4 Lounge (124ch) D-4D 2WD BVM6 17    
3322,3322,TOYOTA,RAV4,  RAV4 Lounge (124ch) D-4D AWD BVM6 17    
3323,3323,TOYOTA,RAV4,RAV4 LeCap (124ch) D-4D 2WD BVM6
3324,3324,TOYOTA,RAV4,RAV4 LeCap (124ch) D-4D AWD BVM6
3325,3325,TOYOTA,RAV4,RAV4 LeCap (151ch) VVT-i AWD BVM6
3326,3326,TOYOTA,RAV4,RAV4 Life (124ch) D-4D 2WD BVM6
3327,3327,TOYOTA,RAV4,RAV4 Life (124ch) D-4D AWD BVM6
3328,3328,TOYOTA,RAV4,RAV4 Life (150ch) D-4D AWD BVM6
3329,3329,TOYOTA,RAV4,RAV4 Life (150ch) D-4D AWD BVM6 17''
3330,3330,TOYOTA,RAV4,RAV4 Life (150ch) D-CAT AWD BVA6
3331,3331,TOYOTA,RAV4,RAV4 Life (150ch) D-CAT AWD BVA6 17''
3332,3332,TOYOTA,RAV4,RAV4 Life (151ch) VVT-i AWD BVM6
3333,3333,TOYOTA,RAV4,RAV4 Life (151ch) VVT-i AWD BVM6 17''
3334,3334,TOYOTA,RAV4,RAV4 Life (151ch) VVT-i AWD CVT
3335,3335,TOYOTA,RAV4,RAV4 Life (151ch) VVT-i AWD CVT 17''
3336,3336,TOYOTA,RAV4,RAV4 Lounge (124ch) D-4D 2WD BVM6
3337,3337,TOYOTA,RAV4,RAV4 Lounge (124ch) D-4D AWD BVM6
3338,3338,TOYOTA,RAV4,RAV4 Lounge (150ch) D-4D AWD BVM6
3339,3339,TOYOTA,RAV4,RAV4 Lounge (150ch) D-4D AWD BVM6 17''
3340,3340,TOYOTA,RAV4,RAV4 Lounge (150ch) D-CAT AWD BVA6
3341,3341,TOYOTA,RAV4,RAV4 Lounge (150ch) D-CAT AWD BVA6 17''
3342,3342,TOYOTA,RAV4,RAV4 Lounge (151ch) VVT-i AWD CVT
3343,3343,TOYOTA,RAV4,RAV4 Lounge (151ch) VVT-i AWD CVT 17''
3344,3344,TOYOTA,VERSO,NOUVEAU VERSO (124ch) D-4D (Active 5PL)
3345,3345,TOYOTA,VERSO,NOUVEAU VERSO (124ch) D-4D (Active 7PL)
3346,3346,TOYOTA,VERSO,NOUVEAU VERSO (124ch) D-4D (SkyView et Style 5PL)
3347,3347,TOYOTA,VERSO,NOUVEAU VERSO (124ch) D-4D (SkyView et Style 7PL)
3348,3348,TOYOTA,VERSO,NOUVEAU VERSO (132ch) VVT-i (Active 5PL)
3349,3349,TOYOTA,VERSO,NOUVEAU VERSO (132ch) VVT-i (Active 7PL)
3350,3350,TOYOTA,VERSO,NOUVEAU VERSO (132ch) VVT-i (SkyView et Style 5PL)
3351,3351,TOYOTA,VERSO,NOUVEAU VERSO (132ch) VVT-i (SkyView et Style 7PL)
3352,3352,TOYOTA,VERSO,NOUVEAU VERSO (150ch) D-CAT BVA6 (5PL)
3353,3353,TOYOTA,VERSO,NOUVEAU VERSO (150ch) D-CAT BVA6 (7PL)
3354,3354,TOYOTA,VERSO S,VERSO S (100ch) VVT-i Dynamic
3355,3355,TOYOTA,VERSO S,VERSO S (100ch) VVT-i MultiDrive Dynamic
3356,3356,TOYOTA,VERSO S,VERSO S (100ch) VVT-i MultiDrive Skyview
3357,3357,TOYOTA,VERSO S,VERSO S (100ch) VVT-i Skyview
3358,3358,TOYOTA,VERSO S,VERSO S (90ch) D-4D Dynamic
3359,3359,TOYOTA,VERSO S,VERSO S (90ch) D-4D MultiMode Dynamic
3360,3360,TOYOTA,VERSO S,VERSO S (90ch) D-4D MultiMode Skyview
3361,3361,TOYOTA,VERSO S,VERSO S (90ch) D-4D Skyview
3362,3362,TOYOTA,YARIS,YARIS (69ch) 3P 1.0 VVT-i (Active)
3363,3363,TOYOTA,YARIS,YARIS (69ch) 3P 1.0 VVT-i (Tendance)
3364,3364,TOYOTA,YARIS,YARIS (69ch) 5P 1.0 VVT-i (Active)
3365,3365,TOYOTA,YARIS,YARIS (69ch) 5P 1.0 VVT-i (Design)
3366,3366,TOYOTA,YARIS,YARIS (69ch) 5P 1.0 VVT-i (Dynamic)
3367,3367,TOYOTA,YARIS,YARIS (69ch) 5P 1.0 VVT-i (Tendance)
3368,3368,TOYOTA,YARIS,YARIS (90ch) 3P 1.4 D-4D (Active)
3369,3369,TOYOTA,YARIS,YARIS (90ch) 3P 1.4 D-4D (Tendance)
3370,3370,TOYOTA,YARIS,YARIS (90ch) 5P 1.4 D-4D (Active)
3371,3371,TOYOTA,YARIS,YARIS (90ch) 5P 1.4 D-4D (Design)
3372,3372,TOYOTA,YARIS,YARIS (90ch) 5P 1.4 D-4D (Dynamic)
3373,3373,TOYOTA,YARIS,YARIS (90ch) 5P 1.4 D-4D (Tendance)
3374,3374,TOYOTA,YARIS,YARIS (99ch) 5P 1.33 VVT-i (Design)
3375,3375,TOYOTA,YARIS,YARIS (99ch) 5P 1.33 VVT-i (Dynamic)
3376,3376,TOYOTA,YARIS,YARIS (99ch) 5P 1.33 VVT-i CVT (Design)
3377,3377,TOYOTA,YARIS,YARIS (99ch) 5P 1.33 VVT-i CVT (Dynamic)
3378,3378,TOYOTA,YARIS HYBRID,YARIS HYBRIDE (100ch) 5P 100h (Dynamic)
3379,3379,TOYOTA,YARIS HYBRID,YARIS HYBRIDE (100ch) 5P 100h (Graphic. Style)
3380,3380,VOLKSWAGEN,BEETLE,COCCINELLE 1.2 TSI (105ch) BVM6
3381,3381,VOLKSWAGEN,BEETLE,COCCINELLE 1.2 TSI (105ch) DSG7
3382,3382,VOLKSWAGEN,BEETLE,COCCINELLE 1.4 TSI (160ch) BVM6
3383,3383,VOLKSWAGEN,BEETLE,COCCINELLE 1.4 TSI (160ch) DSG7
3384,3384,VOLKSWAGEN,BEETLE,COCCINELLE 1.6 TDI (105ch) BVM5
3385,3385,VOLKSWAGEN,BEETLE,COCCINELLE 1.6 TDI (105ch) DSG7
3386,3386,VOLKSWAGEN,BEETLE,COCCINELLE 2.0 TDI (140ch) BVM6
3387,3387,VOLKSWAGEN,BEETLE,COCCINELLE 2.0 TDI (140ch) DSG6
3388,3388,VOLKSWAGEN,BEETLE,COCCINELLE 2.0 TSI (210ch) DSG6
3389,3389,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.2 TSI (105ch) BVM6
3390,3390,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.2 TSI (105ch) BVM6 BlueMotion
3391,3391,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.2 TSI (105ch) DSG7
3392,3392,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.4 TSI (160ch) BVM6
3393,3393,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.4 TSI (160ch) DSG7
3394,3394,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.6 TDI (105ch) BVM5
3395,3395,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.6 TDI (105ch) BVM5 BlueMotion
3396,3396,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.6 TDI (105ch) DSG7
3397,3397,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 1.6 TDI (105ch) DSG7 BlueMotion
3398,3398,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 2.0 TDI (140ch) BVM6
3399,3399,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 2.0 TDI (140ch) DSG6
3400,3400,VOLKSWAGEN,BEETLE,COCCINELLE CABRIOLET 2.0 TSI (210ch) DSG6
3401,3401,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 1.2 TSI (105ch)
3402,3402,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 1.6 CR TDI (102ch) FAP
3403,3403,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 1.6 CR TDI (102ch) FAP DSG
3404,3404,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 2.0 CR TDI (110ch) FAP 4MOTION
3405,3405,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 2.0 CR TDI (140ch) FAP
3406,3406,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 2.0 CR TDI (140ch) FAP DSG
3407,3407,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 2.0 CR TDI (140ch) FAP DSG 4MOTION
3408,3408,VOLKSWAGEN,CADDY,CADDY CONFORTLINE 2.0 EcoFuel
3409,3409,VOLKSWAGEN,CADDY,CADDY CROSS 1.2 TSI (105ch)
3410,3410,VOLKSWAGEN,CADDY,CADDY CROSS 1.6 CR TDI (102ch) FAP
3411,3411,VOLKSWAGEN,CADDY,CADDY CROSS 1.6 CR TDI (102ch) FAP DSG
3412,3412,VOLKSWAGEN,CADDY,CADDY CROSS 2.0 CR TDI (110ch) FAP 4MOTION
3413,3413,VOLKSWAGEN,CADDY,CADDY CROSS 2.0 CR TDI (140ch) FAP DSG
3414,3414,VOLKSWAGEN,CADDY,CADDY CROSS 2.0 CR TDI (140ch) FAP DSG 4MOTION
3415,3415,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 1.2 TSI (105ch)
3416,3416,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 1.6CR TDI (102ch) FAP
3417,3417,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 1.6CR TDI (102ch) FAP DSG
3418,3418,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 2.0 CR TDI (110ch) FAP 4MOTION
3419,3419,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 2.0 CR TDI (140ch) FAP
3420,3420,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 2.0 CR TDI (140ch) FAP DSG
3421,3421,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 2.0 CR TDI (140ch) FAP DSG 4MOTION
3422,3422,VOLKSWAGEN,CADDY,CADDY MAXI CONFORTLINE 2.0 EcoFuel
3423,3423,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 1.2 TSI (105ch)
3424,3424,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 1.6CR TDI (102ch) FAP
3425,3425,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 1.6CR TDI (102ch) FAP DSG
3426,3426,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 2.0 CR TDI (110ch) FAP 4MOTION
3427,3427,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 2.0 CR TDI (140ch) FAP
3428,3428,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 2.0 CR TDI (140ch) FAP DSG
3429,3429,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 2.0 CR TDI (140ch) FAP DSG 4MOTION
3430,3430,VOLKSWAGEN,CADDY,CADDY MAXI TRENDLINE 2.0 EcoFuel
3431,3431,VOLKSWAGEN,CADDY,CADDY STARTLINE 1.2 TSI (85ch)
3432,3432,VOLKSWAGEN,CADDY,CADDY STARTLINE 1.6CR TDI (75ch) FAP
3433,3433,VOLKSWAGEN,CADDY,CADDY STARTLINE 2.0 CR TDI (110ch) FAP 4MOTION
3434,3434,VOLKSWAGEN,CADDY,CADDY STARTLINE 2.0 EcoFuel
3435,3435,VOLKSWAGEN,CADDY,CADDY TRENDLINE 1.2 TSI (105ch)
3436,3436,VOLKSWAGEN,CADDY,CADDY TRENDLINE 1.6CR TDI (102ch) FAP
3437,3437,VOLKSWAGEN,CADDY,CADDY TRENDLINE 1.6CR TDI (102ch) FAP DSG
3438,3438,VOLKSWAGEN,CADDY,CADDY TRENDLINE 1.6CR TDI (75ch) FAP
3439,3439,VOLKSWAGEN,CADDY,CADDY TRENDLINE 2.0 CR TDI (110ch) FAP 4MOTION
3440,3440,VOLKSWAGEN,CADDY,CADDY TRENDLINE 2.0 CR TDI (140ch) FAP
3441,3441,VOLKSWAGEN,CADDY,CADDY TRENDLINE 2.0 CR TDI (140ch) FAP DSG
3442,3442,VOLKSWAGEN,CADDY,CADDY TRENDLINE 2.0 CR TDI (140ch) FAP DSG 4MOTION
3443,3443,VOLKSWAGEN,CADDY,CADDY TRENDLINE 2.0 CR TDI (170ch) FAP DSG
3444,3444,VOLKSWAGEN,CADDY,CADDY TRENDLINE 2.0 EcoFuel
3445,3445,VOLKSWAGEN,CALIFORNIA BEACH,CALIFORNIA BEACH 2.0 TDI (102ch)
3446,3446,VOLKSWAGEN,CALIFORNIA BEACH,CALIFORNIA BEACH 2.0 TDI (114ch) BlueMotion
3447,3447,VOLKSWAGEN,CALIFORNIA BEACH,CALIFORNIA BEACH 2.0 TDI (140ch) 4MOTION BlueMotion
3448,3448,VOLKSWAGEN,CALIFORNIA BEACH,CALIFORNIA BEACH 2.0 TDI (140ch) BlueMotion
3449,3449,VOLKSWAGEN,CALIFORNIA BEACH,CALIFORNIA BEACH 2.0 TDI (140ch) DSG BlueMotion
3450,3450,VOLKSWAGEN,CALIFORNIA BEACH,CALIFORNIA BEACH 2.0 TDI (84ch) BlueMotion
3451,3451,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (102ch)
3452,3452,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (114ch) BlueMotion
3453,3453,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (140ch) 4MOTION BlueMotion
3454,3454,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (140ch) BlueMotion
3455,3455,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (140ch) DSG BlueMotion
3456,3456,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (180ch) 4MOTION BlueMotion
3457,3457,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (180ch) BlueMotion
3458,3458,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (180ch) DSG 4MOTION BlueMotion
3459,3459,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE COURTE 2.0 TDI (180ch) DSG BlueMotion
3460,3460,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (102ch)
3461,3461,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (114ch) BlueMotion
3462,3462,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (140ch) 4MOTION BlueMotion
3463,3463,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (140ch) BlueMotion
3464,3464,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (140ch) DSG BlueMotion
3465,3465,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (180ch) 4MOTION BlueMotion
3466,3466,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (180ch) BlueMotion
3467,3467,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (180ch) DSG 4MOTION BlueMotion
3468,3468,VOLKSWAGEN,CARAVELLE,CARAVELLE CONFORTLINE LONGUE 2.0 TDI (180ch) DSG BlueMotion
3469,3469,VOLKSWAGEN,CC,CC 1.4 TSI (160ch) BVM6 BMT
3470,3470,VOLKSWAGEN,CC,CC 1.4 TSI (160ch) DSG7 BMT
3471,3471,VOLKSWAGEN,CC,CC 2.0 TDI (140ch) BVM6 4Motion
3472,3472,VOLKSWAGEN,CC,CC 2.0 TDI (140ch) BVM6 FAP BMT
3473,3473,VOLKSWAGEN,CC,CC 2.0 TDI (140ch) DSG6 FAP BMT
3474,3474,VOLKSWAGEN,CC,CC 2.0 TDI (177ch) BVM6 FAP BMT
3475,3475,VOLKSWAGEN,CC,CC 2.0 TDI (177ch) DSG6 4Motion BMT
3476,3476,VOLKSWAGEN,CC,CC 2.0 TDI (177ch) DSG6 FAP BMT
3477,3477,VOLKSWAGEN,CC,CC 3.6 V6 FSI (300ch) DSG6 4Motion
3478,3478,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (109ch)
3479,3479,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (109ch) BlueMotion
3480,3480,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (136ch)
3481,3481,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (136ch) BlueMotion
3482,3482,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (163ch)
3483,3483,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (163ch) BlueMotion
3484,3484,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H2 TDI (109ch)
3485,3485,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H2 TDI (109ch) BlueMotion
3486,3486,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H2 TDI (136ch)
3487,3487,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H2 TDI (136ch) BlueMotion
3488,3488,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H2 TDI (163ch)
3489,3489,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L1H2 TDI (163ch) BlueMotion
3490,3490,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (109ch)
3491,3491,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (109ch) BlueMotion
3492,3492,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (136ch)
3493,3493,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (136ch) BlueMotion
3494,3494,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (163ch)
3495,3495,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (163ch) BlueMotion
3496,3496,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H2 TDI (109ch)
3497,3497,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H2 TDI (109ch) BlueMotion
3498,3498,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H2 TDI (136ch)
3499,3499,VOLKSWAGEN,CRAFTER,CRAFTER COMBI 30 L2H2 TDI (136ch) BlueMotion
